trades,sessions,trade_rate,win_rate,avg_r,median_r,expectancy_usd,total_usd,profit_factor,max_dd_usd,sharpe,t_stat_r,pct_long,long_avg_r,short_avg_r,pct_entry_gapped,avg_hold_min,exit_stop,exit_target,exit_time,leg,label,or_minutes,entry_cutoff,time_exit,target_r,direction,split
2278,4139,0.550374486590964,0.495171202809482,-0.03718044951274619,-0.003601532567049812,-2.274855136084284,-5182.119999999999,0.9111958803519866,-6231.639999999955,-0.31269386210364036,-2.9759941280406133,1.0,-0.03718044951274619,,0.0026338893766461808,44.104038630377524,0.1299385425812116,0.0,0.869622475856014,MNQ,OR30m/cut1100/exit1100/TE/long/follow,30,11:00,11:00,none,long,full
1500,2711,0.5533013648100332,0.472,-0.05198455324143736,-0.03783068783068783,-1.6696666666666664,-2504.4999999999995,0.8606496081830867,-2960.6399999999717,-0.5497979295186215,-3.3946913284429794,1.0,-0.05198455324143736,,0.0026666666666666666,43.787333333333336,0.12533333333333332,0.0,0.874,MNQ,OR30m/cut1100/exit1100/TE/long/follow,30,11:00,11:00,none,long,IS
778,1428,0.5448179271708683,0.5398457583547558,-0.008637833069254178,0.04216140218558628,-3.441670951156811,-2677.619999999999,0.9336924388251939,-4212.7799999999925,-0.29239396040171783,-0.400367858106915,1.0,-0.008637833069254178,,0.002570694087403599,44.7146529562982,0.13881748071979436,0.0,0.8611825192802056,MNQ,OR30m/cut1100/exit1100/TE/long/follow,30,11:00,11:00,none,long,OOS
2061,4139,0.4979463638560039,0.4648229015041242,-0.008478547221551794,-0.062182890855457224,0.5694129063561388,1173.5600000000022,1.0194318538945006,-3441.999999999998,0.0634263765743827,-0.5267084184666897,0.0,,-0.008478547221551794,0.001455604075691412,44.205725376031054,0.12518195050946143,0.0,0.8748180494905385,MNQ,OR30m/cut1100/exit1100/TE/short/follow,30,11:00,11:00,none,short,full
1325,2711,0.4887495389155293,0.45433962264150946,-0.030584960631566325,-0.06844444444444445,-0.49698113207547084,-658.4999999999989,0.9646782800119295,-2743.939999999964,-0.11521871824985372,-1.5192462445639527,0.0,,-0.030584960631566325,0.0015094339622641509,44.03169811320755,0.13056603773584904,0.0,0.8694339622641509,MNQ,OR30m/cut1100/exit1100/TE/short/follow,30,11:00,11:00,none,short,IS
736,1428,0.5154061624649859,0.483695652173913,0.03131900409403143,-0.029461538461538463,2.489211956521741,1832.0600000000013,1.0438809409183556,-3441.999999999998,0.18234609486850986,1.1704330596293167,0.0,,0.03131900409403143,0.001358695652173913,44.51902173913044,0.11548913043478261,0.0,0.8845108695652174,MNQ,OR30m/cut1100/exit1100/TE/short/follow,30,11:00,11:00,none,short,OOS
2278,4139,0.550374486590964,0.46488147497805093,0.0007292976303845404,-0.1510912799592045,3.3337928007023727,7594.380000000005,1.0691581666663024,-5339.379999999956,0.23304018844063606,0.03131822813005181,1.0,0.0007292976303845404,,0.0026338893766461808,250.743195785777,0.40825285338015804,0.0,0.5662862159789289,MNQ,OR30m/cut1100/exit1559/TE/long/follow,30,11:00,15:59,none,long,full
1500,2711,0.5533013648100332,0.44866666666666666,-0.03702455393137295,-0.2178638497652582,-2.4263333333333326,-3639.499999999999,0.9067991666086216,-5339.379999999956,-0.36011509789292306,-1.2841728275748638,1.0,-0.03702455393137295,,0.0026666666666666666,248.86,0.422,0.0,0.5546666666666666,MNQ,OR30m/cut1100/exit1559/TE/long/follow,30,11:00,15:59,none,long,IS
778,1428,0.5448179271708683,0.4961439588688946,0.0735194998702769,-0.012021553325901152,14.43943444730078,11233.880000000006,1.1587565473290067,-4852.640000000014,0.635689058087134,1.8669580036151778,1.0,0.0735194998702769,,0.002570694087403599,254.3740359897172,0.38174807197943444,0.0,0.5886889460154242,MNQ,OR30m/cut1100/exit1559/TE/long/follow,30,11:00,15:59,none,long,OOS
2061,4139,0.4979463638560039,0.386220281416788,-0.02345568031039622,-0.5041680129240711,2.1031344007763253,4334.560000000007,1.0375661916754921,-6023.279999999954,0.1220394420905021,-0.8015006212027568,0.0,,-0.02345568031039622,0.001455604075691412,245.9330422125182,0.4420184376516254,0.0,0.5400291120815138,MNQ,OR30m/cut1100/exit1559/TE/short/follow,30,11:00,15:59,none,short,full
1325,2711,0.4887495389155293,0.36754716981132074,-0.079101754950964,-0.5971428571428571,-3.2362264150943383,-4287.999999999998,0.887555946685575,-5700.079999999961,-0.40152481902214615,-2.181639694401016,0.0,,-0.079101754950964,0.0015094339622641509,242.09283018867924,0.45962264150943394,0.0,0.5260377358490566,MNQ,OR30m/cut1100/exit1559/TE/short/follow,30,11:00,15:59,none,short,IS
736,1428,0.5154061624649859,0.41983695652173914,0.07672237525856067,-0.29631501330292664,11.715434782608702,8622.560000000005,1.1116187840841074,-4804.520000000033,0.4452481505744992,1.554153047865101,0.0,,0.07672237525856067,0.001358695652173913,252.84646739130434,0.41032608695652173,0.0,0.5652173913043478,MNQ,OR30m/cut1100/exit1559/TE/short/follow,30,11:00,15:59,none,short,OOS
